0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_Ser_to_His,dist_SerH_to_His,dist_His_Asp,dist_His_Asp2,dist_Ser238,dist_Ser238_2,dist_Ser238_3,dist_Ser238_4,dist_Ser238_5,dist_Ser238_6,dist_Ser238_to_His,dist_Ser238H_to_His,dist_His273_Asp,dist_His273_Asp2,sasaSer,sasaSer238,sasaLig
64,-11634.011564653425,-69.95374595052695,26.001619213619783,27.915349250101336,2.8016810863396837,1.8999684069720308,1.5866623753546818,3.1377184312930684,19.557666643696795,15.581482217267936,12.92848134171058,19.0213602594244,13.277845642480745,8.645565938386707,3.4816351438994726,3.152796424807459,3.4578574057559797,1.523324312930685,0.00014835832995541145,0.0005605999189298743,0.40028597770571545
65,-11641.530463671128,-78.9033625708413,29.207591921606117,29.557528824091776,2.814715956022945,1.9195975669216059,1.5891566300191207,3.146968919694072,15.02079534416826,11.686899426386233,10.338649913957935,13.24356945506692,9.630028140535373,6.714997380497132,2.945875119502868,2.0136950956022943,3.449902997131931,1.53450646749522,0.00017304015296367115,0.04388240917782028,0.3351487270554493
66,-11598.952781350483,-37.6792661914791,35.78789887459807,35.44587749196141,2.7841987781350483,1.8854860610932473,1.5774541800643087,3.110041977491961,15.33391993569132,16.191285530546626,16.19146993569132,15.090726045016076,19.265857395498394,20.24698344051447,3.0291838424437305,2.10250077170418,3.471941704180064,1.53615884244373,0.00022990353697749198,0.05526205787781351,0.5024257395498392
67,-11562.315612244898,-42.59522021428572,30.637766326530617,30.98747244897959,2.7998329591836733,1.9071103061224493,1.574828367346939,3.0462088775510208,12.473616836734696,13.720370306122446,13.757474285714284,12.328419897959181,14.154947142857145,14.521696632653063,3.0089599999999996,2.1054029591836736,3.488156326530613,1.5354588775510203,0.0011224489795918367,0.00016326530612244898,0.47461059183673465
68,-11598.361689552237,-46.82477882208955,37.03995008955224,38.211914388059704,2.808320692537313,1.9198220835820896,1.5723405552238807,3.0727955820895523,9.826673677611941,13.766881188059703,15.426930686567164,9.550321092537313,14.925059940298508,17.297016955223878,3.0353797970149254,2.1180863641791046,3.446079910447761,1.5389867402985076,8.776119402985076e-05,0.04781552238805971,0.4405456035820895
69,-11622.929802737519,-72.60442512607891,28.556937962962966,26.638808655394527,2.798900483091787,1.9034148752012883,1.5741611755233496,3.071442966988728,13.163144029790661,16.33093429951691,14.158639122383253,11.870534702093398,17.33279070048309,18.730241630434783,3.0676064774557164,2.1442013929146535,3.4476378180354263,1.5358518599033817,8.21256038647343e-05,0.045916666666666654,0.3927162624798712
70,-11647.30878076923,-77.74045880807692,31.257795076923077,29.96626646153846,2.8175973653846156,1.9250233576923081,1.607551453846154,3.141823053846154,6.4279000153846155,9.822905211538462,10.94433953846154,3.4130574692307696,6.6238417576923085,11.351144430769232,3.0201024884615384,2.0849324846153845,3.4020513115384614,1.5141790038461538,0.001105,0.00029499999999999996,0.3390590857692308
71,-11648.04018783542,-69.63860248658318,31.203559391771023,30.70449123434705,2.8085981216457965,1.9132568694096599,1.5927837209302325,3.130443416815742,18.02336322003578,18.51929190518784,15.6756542039356,15.5438572450805,12.048294364937387,9.871220742397137,3.0252411806797856,2.118011663685152,3.36205011627907,1.546227611806798,0.0001601073345259392,0.04152236135957065,0.406596446332737
72,-11609.294779735683,-41.090208311013214,37.831364096916296,36.756742290748896,2.813481762114537,1.921289603524229,1.5805062775330394,3.10047063876652,21.52843832599119,19.422119162995592,18.41459515418502,20.35537114537445,16.642586343612333,13.984451762114537,2.985796960352423,2.065890022026432,3.4432014757709246,1.5334372026431717,0.0007202643171806168,0.052090308370044074,0.5077612180616741
73,-11617.417595177667,-52.08978929568527,41.07187760152284,39.405607804568525,2.8047213769035535,1.9097631725888324,1.573921478426396,3.071451211928934,15.258663496192893,20.1237720177665,20.16188331218274,14.425094225888325,20.04174961928934,22.350092258883247,3.0066317956852786,2.080241763959391,3.4085378616751267,1.5363094733502536,0.0001319796954314721,0.037799492385786795,0.5029710107868021
74,-11625.580010427528,-42.21439544942649,38.00147987486966,36.50675776850886,2.785613670490094,1.8920059958289892,1.56595929092805,3.053753587069864,23.14416392075078,20.90245359749739,19.090098227320127,20.747091970802916,17.926136600625654,15.832863607924919,3.006716496350365,2.085007049009385,3.5054992700729937,1.5207750260688215,0.00015224191866527632,0.04962669447340981,0.5080229332638165
75,-11622.915928393008,-65.01251674188177,28.510837218984182,29.579024229808493,2.7887543630308076,1.8978387427144046,1.5658979600333056,3.0504889175686927,14.641113880099915,12.00067367194005,10.411471065778517,13.280651440466277,9.231639716902581,6.5963712489592,2.905592506244796,1.9559590591174019,3.500528784346378,1.5392058534554538,0.00012905911740216487,0.06401165695253955,0.3687913963363863
76,-11632.647586512867,-61.5184542173913,29.966997870452527,28.77396060337178,2.7997336912156165,1.9023657586512865,1.5794426353149957,3.1126372848269743,13.862697746228926,10.265147400177463,8.486961792369122,13.324076743566993,8.151511721384207,3.97542395740905,2.9908105678793255,2.077304427684117,3.460192617568767,1.5286887843833186,0.00019609582963620232,0.0011668145519077196,0.43613943566992014
77,-11613.855642250532,-82.46440915286625,32.738419957537154,31.41540992569002,2.81078122611465,1.9192858970276008,1.5777482059447983,3.088846066878981,7.931672744161359,13.232982579617834,15.055459288747347,7.451242006369427,12.462870647558386,15.799257749469215,2.8783157696390655,1.9332415552016986,3.314212563694267,1.5308269214437369,0.0002749469214437367,0.028859341825902347,0.39069003025477705
78,-11620.615143540672,-59.98466326076556,34.43873062200957,32.27175765550239,2.8053477511961717,1.9121606220095695,1.5782433253588515,3.0685575837320576,12.403597559808611,13.706018181818182,12.464531196172251,11.0850754784689,11.731657966507179,13.109722248803829,2.980173086124402,2.0469709808612437,3.4321529665071773,1.529788708133971,0.00038038277511961727,0.034330143540669864,0.459996985645933
79,-11639.027663817662,-55.03274905887939,39.832286324786324,39.92788575498575,2.8122265147198484,1.9225283095916432,1.5738210826210826,3.06501175688509,14.709770560303895,20.126422412155744,22.26562013295347,15.820988414055082,19.153778062678064,22.642905603038937,3.0117384425451093,2.081632174738841,3.507571291547958,1.5395099715099718,0.00037321937321937326,0.03864102564102564,0.44385386324786336
80,-11589.882675324676,-41.435332511688316,32.88284883116883,32.657855584415586,2.8051159999999995,1.9110921038961037,1.5729965454545454,3.0562632727272727,15.08892233766234,11.071184025974027,12.609470649350648,17.032714285714288,15.859584935064936,17.7025172987013,3.010120155844156,2.103312987012987,3.4166442597402598,1.5345767532467534,0.0006181818181818182,0.00011688311688311687,0.5434980649350649
81,-11615.19648135819,-55.735676190412775,28.66538561917443,29.741573468708385,2.8072444740346207,1.914548521970706,1.5731871338215713,3.057170276298269,4.541371940745672,9.501871268308921,11.611499484021303,5.0871829593874835,6.9237940412782955,11.821764910119839,3.2570912416777635,2.397673545272969,3.475859670439414,1.5337698102529962,0.00013215712383488683,0.000262982689747004,0.3939867636484687
82,-11653.919243697479,-48.673291741896755,37.33686194477791,39.012092797118854,2.8061502761104444,1.9110652821128449,1.580314369747899,3.1058363145258103,12.214204801920769,17.231543937575033,20.096420888355343,14.677765066026412,18.65628475390156,21.629515966386556,3.0396254621848744,2.1154109603841533,3.4044217406962782,1.5233276950780312,0.0005222088835534214,0.03837575030012004,0.4380705210084034
83,-11637.257279792746,-75.32925839119171,26.6005774611399,27.733207599309154,2.8062271848013816,1.9183173661485318,1.5688613644214162,3.066864283246978,12.453267910189984,8.021328782383419,10.029807322970639,14.719844404145077,13.21462531088083,11.403805328151986,2.94858810880829,2.022024050086356,3.456244067357513,1.5290452849740932,0.00013644214162348878,0.039081174438687395,0.36098883937823834
84,-11482.502765957446,-19.92936644680851,36.48903191489362,36.04455957446809,2.812803404255319,1.9256253191489365,1.5779574468085107,3.009580212765958,19.899189361702128,19.57208936170213,19.2301914893617,19.49504255319149,19.37864255319149,19.36291489361702,3.016969574468085,2.1007546808510638,3.4911676595744674,1.5301755319148933,0.0040425531914893625,0.049468085106382995,0.5738688297872341
85,-11640.279128078817,-55.752965270443354,39.861602561576355,37.72438261083743,2.8219204137931033,1.9298579014778325,1.5932729310344826,3.131803374384236,14.668153507389166,19.163766748768477,19.08364339901478,14.173633448275863,19.674969408866996,21.550377586206896,2.9737472118226607,2.053992221674877,3.432339960591133,1.5349671330049264,0.0007852216748768474,0.05030591133004927,0.4751816128078817
86,-11651.899922727272,-60.54459551818182,26.815844818181823,27.378328681818182,2.817237104545454,1.9221452363636367,1.586848068181818,3.1271391181818182,17.025185809090907,15.688132386363637,12.45933299090909,13.529955668181818,11.546285,7.94146195,2.9708409227272727,2.0340047045454543,3.5267815000000002,1.5259400636363638,0.00021545454545454553,0.05227272727272727,0.36915243999999997
87,-11553.21597402598,-33.42875416883117,35.935620779220784,34.59775064935065,2.8102762337662344,1.9211454545454543,1.5741319480519478,3.009998961038962,16.429689610389612,16.85362597402597,16.03985454545454,15.139124675324679,15.599098701298706,15.674997402597405,3.0316393506493515,2.109456753246753,3.4197289610389614,1.5381140259740262,0.0024675324675324677,0.039480519480519484,0.555787181818182
88,-11616.576324549238,-68.22273662135922,32.82577947295423,35.08026199722607,2.7789646601941747,1.8830235090152563,1.5648549653259365,3.049936782246879,13.425582662968099,17.01942094313453,18.200729958391122,14.207881553398057,18.109557004160887,20.5303306518724,3.0124108737864086,2.0982611234396673,3.4812043828016637,1.5251039944521498,0.0002233009708737864,0.04499029126213592,0.43885201803051327
89,-11624.27743867244,-60.93324941630592,38.03912698412698,36.32431176046176,2.818661017316017,1.9267343290043288,1.587874134199134,3.1354337085137085,16.60535202020202,17.805912698412698,15.037435064935064,13.98386919191919,17.242586652236653,14.385531962481961,3.016135476190476,2.09101170995671,3.4411448845598844,1.5243222077922078,0.0003297258297258297,0.048249639249639244,0.4007520562770563
90,-11565.831714285712,-34.5089785,34.577479999999994,35.96214761904761,2.7927560000000002,1.896409142857143,1.5683605714285713,3.0208611428571426,13.96728542857143,14.333778095238095,16.381822857142854,15.960090476190476,14.79431047619048,15.853849523809524,3.036801619047619,2.113168571428571,3.422767047619048,1.5354361904761904,0.0016285714285714287,0.04021904761904762,0.5754939619047619
91,-11485.568723404254,-18.81990465957447,33.228872340425525,33.59648723404255,2.8196555319148944,1.931238723404255,1.5830772340425534,3.008658297872341,14.708071489361702,13.969465531914896,13.574542127659571,14.250987872340428,13.458274042553189,13.775372765957451,3.0257391489361702,2.118342127659574,3.4228310638297867,1.5375187234042553,0.004829787234042553,0.04093617021276595,0.6363002340425532
92,-11538.074347826085,-42.34490753623189,29.938015942028986,30.005434782608695,2.8003213043478263,1.9022537681159422,1.5753504347826086,3.039550579710144,9.934602028985507,8.161138840579712,8.86593043478261,10.22198768115942,7.419064782608695,8.439061739130434,2.9735979710144926,2.0540097101449275,3.437231449275362,1.5418855072463766,0.004333333333333334,0.018130434782608694,0.4170639855072463
93,-11623.737466666666,-71.91084051111112,28.951017777777782,27.419725777777778,2.7815501333333335,1.8821989333333333,1.5665620888888887,3.0418424,14.568268133333332,14.82917088888889,12.366678222222223,11.678003155555558,13.340857333333334,14.180475555555555,2.920330044444445,2.000231377777778,3.4855611555555557,1.524650711111111,0.0013600000000000003,0.00017333333333333336,0.4415886044444445
94,-11643.113729547642,-66.14563393407121,31.080108662175167,31.955270644850817,2.8026652791145334,1.9054537343599616,1.5814366313763233,3.1113155774783445,10.204452839268527,13.719584167468721,17.24757800769971,13.308880076997113,15.396854956689124,19.70643676612127,2.870590024061598,1.9214577093359,3.339434975938402,1.5436469441770935,0.0002102983638113571,0.035820500481231955,0.4176306140519731
95,-11587.83940045249,-54.92708069230769,42.035564479638005,39.47031210407239,2.814703778280543,1.9236296266968325,1.576832613122172,3.0700203619909505,25.34041029411765,26.45143778280543,23.242419343891402,22.02060463800905,24.480982579185522,21.71509015837104,2.872111742081448,1.9248344796380088,3.2909181447963802,1.55107064479638,0.0005644796380090499,0.025375565610859734,0.4729312771493212
96,-11610.861761442442,-40.094757074341196,36.790707905686546,37.23424147018031,2.8011343134535367,1.9048107212205267,1.5742414147018031,3.0719288904299584,24.394278834951457,22.61312049930652,20.823870873786408,22.298947850208044,19.23717725381415,17.470133148404994,3.019782399445215,2.0976069209431345,3.396642579750347,1.539301095700416,0.00021081830790568653,0.04627739251040222,0.44180715672676835
97,-11613.290773121387,-55.18343548121388,33.91259176300578,36.75471842485549,2.8105877962427748,1.9182072832369945,1.576213670520231,3.0713620809248554,21.654794291907514,19.269986271676302,19.932720664739882,22.973305274566474,17.76891575144509,17.90415852601156,2.9917430780346823,2.080807593930636,3.347231553468208,1.5384667630057802,0.0002463872832369942,0.009723988439306358,0.3937720563583815
98,-11642.005432443206,-72.23181033439619,31.445774451972902,32.39571777600638,2.799676946990833,1.9050333080908726,1.5799781187724193,3.102072455161419,7.930279103228377,12.30242801913113,16.02259964129135,11.255483897967316,15.749992921482662,17.120297768035073,2.9626966281387004,2.0436780390593863,3.453929194898366,1.5357615464328418,0.00018812275807094463,0.05292227979274612,0.3612245575926664
99,-11595.701789038261,-36.0041240475698,35.51431240951396,35.353860186142704,2.7815055222337124,1.8876999689762148,1.5668302585315408,3.0544961737331953,18.832709720785935,18.24731334022751,18.933646225439503,19.361770217166494,20.96618779731127,20.248527507755945,3.0276013029989657,2.108233485005171,3.4553282419855225,1.5374725129265772,0.0001375387797311272,0.04719234746639091,0.46755017269906934
100,-11627.708122406639,-55.0074606906639,36.63280373443983,35.029118360995845,2.79883244813278,1.9091358402489627,1.5803192531120331,3.1037510062240665,20.207099688796685,21.89656058091286,19.733066597510376,17.154148340248963,19.162073340248963,19.06112385892116,3.0210576763485477,2.111035446058091,3.471925093360996,1.5315961410788383,0.00014626556016597513,0.047705394190871366,0.42476031950207466
101,-11582.557428571432,-49.78185941904761,33.06046476190476,31.981222857142857,2.799546857142858,1.9029552380952377,1.577276857142857,3.0473869523809527,11.433220190476188,13.382254190476187,12.83844,10.812260285714283,9.659799047619048,9.559225809523811,2.915449619047619,1.9678527619047619,3.459409619047619,1.5475891428571429,0.000980952380952381,0.008076190476190476,0.4763741047619049
102,-11648.582479591838,-66.93504555102041,33.45431887755102,34.371030000000005,2.7966759999999997,1.8990028877551022,1.5723771836734692,3.074886132653061,21.58348156122449,19.02431724489796,16.42526653061224,20.552862959183674,14.844631020408166,13.132009285714284,3.021964397959183,2.118162091836735,3.390224724489796,1.5331095714285714,0.00011530612244897961,0.042371428571428574,0.46619963367346934
103,-11647.223663613657,-69.15062518734389,28.42454746044962,31.009768193172356,2.808363463780183,1.9143978101582013,1.584927235636969,3.102238492922565,17.615042930890926,16.164418900915905,15.303694671107412,15.040284346378021,10.546444379683598,11.11899675270608,2.9312955370524563,1.9909226727726892,3.4497254870940885,1.5306424562864276,0.00024479600333055787,4.9958368026644465e-06,0.39557811906744383
104,-11548.39176923077,-19.360908215384615,40.05829615384615,38.64442692307692,2.811570538461538,1.9208498461538461,1.574612307692308,3.0486553846153845,21.08783492307692,19.742481615384616,17.956664615384614,20.020843230769227,18.61609615384615,17.49758,2.985460076923077,2.0698931538461536,3.408194615384615,1.5359933076923078,0.002207692307692308,0.04649999999999999,0.6262002153846155
105,-11516.013387096773,-38.3153293548387,33.1719693548387,35.52086451612904,2.803986451612904,1.909646451612903,1.5769977419354841,3.0163519354838706,18.0676964516129,18.516504838709675,19.389924193548385,17.567325806451613,16.706483870967745,15.071896774193547,2.971165967741935,2.0541770967741937,3.4830637096774195,1.5450264516129033,0.00285483870967742,0.047999999999999994,0.5450451612903227
106,-11633.143611825193,-45.32231128534704,32.515345758354755,34.34253637532134,2.813089293059126,1.9202533547557845,1.584140205655527,3.125291902313625,12.647028714652956,16.598636503856042,17.41756028277635,13.068471388174807,18.422748971722367,19.79661677377892,3.018336105398457,2.0911693187660667,3.4827740745501288,1.5399278920308486,0.00042930591259640106,0.05513624678663241,0.4742181413881747
107,-11598.13813253012,-40.17581138554217,35.48048072289156,34.09297409638554,2.8146666265060243,1.9246047590361446,1.5897418072289156,3.075812409638554,18.135564036144576,17.410780722891566,15.840759638554218,16.924707831325296,17.75257469879518,16.615577710843375,2.893610421686747,1.9606586144578315,3.373544879518072,1.550698253012048,0.00246987951807229,0.016012048192771088,0.4903509819277108
108,-11608.821857142857,-74.34536796103896,35.27634324675324,30.926262077922082,2.7955533246753252,1.9009580519480522,1.5705362597402595,3.0540610389610396,14.832750779220781,14.144218961038964,10.337527571428572,11.773817389610391,14.305558922077923,13.05702972727273,3.0505455454545456,2.1305813506493507,3.5535172207792205,1.5442752207792205,0.00015844155844155843,0.0435064935064935,0.3787782194805195
109,-11649.189170984455,-92.87134625189317,29.30658373854125,26.289006257473098,2.8072134954165007,1.9153680908728579,1.5739594778796333,3.0478011398963734,11.430845185332803,7.516943475488241,3.4070102630530097,10.49230057393384,7.797770916699881,7.775443814268633,2.9027114228776405,1.9503209366281384,3.5360530171383022,1.53019474691112,0.00019768832204065367,0.0001761658031088083,0.29292083379832606
110,-11654.306074307746,-86.61759466526465,31.068371678934454,30.12905920084122,2.8078836943568173,1.9182048755695762,1.5885595373291272,3.0989365930599373,10.692584780932352,11.98947655099895,13.136612295828952,9.991280021030494,9.023430077111811,6.555173203645285,2.9890637714686297,2.032012684893095,3.335430354013319,1.5335118051174201,0.0004525061338941465,0.00012513144058885384,0.3238513596214511
111,-11606.666794972505,-53.034794117046346,30.268818538884528,33.04080314218382,2.794277824037706,1.8953233621366852,1.5812848389630791,3.102969245875884,13.135294854674,12.625499921445405,14.140009583660643,12.832758366064416,15.978690809112333,19.506400785545953,3.004168586017282,2.0904057816182244,3.452266535742341,1.5301214925373134,0.0002081696779261587,0.049030636292223095,0.5430738483896308
112,-11609.609999999999,-65.90799589300414,32.811222222222234,33.84791563786008,2.808055267489713,1.9143341563786007,1.5796403703703705,3.066337119341564,11.350120576131685,13.102195884773659,15.631750617283945,12.189603662551438,11.386583209876544,14.503419753086423,2.9729565843621404,2.0527868312757196,3.4784201234567904,1.5324831275720165,0.0006213991769547325,0.047176954732510296,0.4564592510288067
113,-11583.594548104955,-48.825675953352764,35.239391253644314,33.425155976676386,2.8036948104956267,1.9093292419825074,1.5743611661807582,3.054547988338193,14.758734489795918,13.866132390670552,11.14321498542274,12.452776034985424,12.63300524781341,15.377117463556853,3.0171960349854228,2.113164052478134,3.4146028862973763,1.5557038192419828,0.0007696793002915452,0.0003294460641399417,0.44657769096209915
114,-11629.522859259258,-60.50003289037037,36.091161925925924,35.799561185185176,2.7884361629629635,1.890806148148148,1.5681619703703702,3.0587823851851854,15.176600103703706,16.889551259259257,16.417549037037038,13.937319762962963,15.399383703703702,14.473890222222224,3.0628996,2.137096874074074,3.424565377777778,1.5301691703703701,0.00025333333333333333,0.03933185185185185,0.463570837037037
115,-11608.283604294478,-67.66887717280163,36.916201789366056,36.48751697341513,2.807003282208589,1.9144403425357874,1.5736649386503065,3.0581992024539875,21.826960005112472,20.671344529652355,19.006954396728016,19.42626671779141,16.976539314928424,13.505487423312884,2.999162597137014,2.0994063036809814,3.3148408946830266,1.546349601226994,0.00010940695296523518,0.001873210633946831,0.4466890040899795
116,-11634.966631526106,-54.93209355421687,25.816425753012048,25.31668985943775,2.807078795180723,1.9122223845381527,1.5851796787148595,3.125448197791165,12.369195130522087,8.228559513052208,11.484857279116465,14.616067831325301,10.458682535140564,12.036796546184739,2.9690034638554215,2.0480520682730923,3.4485996335341365,1.5301979618473895,0.00014809236947791168,0.03789006024096385,0.38672832831325304
117,-11598.768693877551,-48.09567318367346,36.35642408163267,35.50494367346939,2.8049692244897964,1.9164927755102048,1.57095681632653,3.051093918367346,13.196224489795918,17.61382163265306,17.48986979591836,11.042811061224489,14.202856734693874,17.467488081632656,3.0012328163265307,2.0776442040816323,3.478780734693878,1.5267500816326531,0.0007265306122448979,0.05503673469387756,0.5209011469387756
118,-11621.074218077476,-66.48974173457675,26.731783500717363,27.547660832137733,2.8052878335724536,1.9163332137733142,1.5703809038737446,3.0583852797704445,9.298260846484936,5.594640932568149,6.674462453371593,10.365627948350072,5.281335494978479,5.9427912482066,3.090022826398852,2.1787723672883788,3.360658680057389,1.5329230416068869,0.00044763271162123384,0.001836441893830703,0.33754082496413196
119,-11528.025394736844,-20.542631078947366,36.13527368421052,35.710759210526305,2.8060680263157893,1.9141602631578947,1.5754151315789475,3.029821447368421,17.557422236842104,17.170056842105257,16.664570789473682,17.122011052631578,16.804126973684212,16.903010657894736,3.015493289473685,2.097309342105263,3.4873840789473687,1.5304786842105265,0.003144736842105263,0.048881578947368415,0.6463234999999998
120,-11599.668831521738,-37.04764894836956,35.52026358695652,35.54131059782609,2.7882808695652175,1.8921747010869565,1.5707414673913045,3.050965135869565,19.233296195652176,19.207810054347824,18.873092391304347,19.672541032608695,21.653476630434785,21.14871222826087,2.991349266304348,2.0717201358695654,3.420349347826087,1.5383846195652173,0.000972826086956522,0.05472826086956522,0.5064168260869565
121,-11634.722918481642,-74.84599971810829,24.90220099564406,27.343047728686994,2.8004799377722462,1.9087903733665215,1.5694662601120102,3.0519035594275046,5.43343580584941,8.619191064094586,11.265535762289982,8.63467427504667,13.331032663347854,15.243779645301805,3.0837228002489114,2.1546888799004353,3.4364476353453637,1.5301272059738644,9.645301804604854e-05,0.008256378344741756,0.3600444660858743
122,-11572.973750000001,-33.48999083333334,34.258260185185186,34.32917824074074,2.797712453703704,1.9027137962962963,1.5751614351851853,3.0608222685185185,17.450938425925923,17.94036435185185,16.598832870370373,16.55912175925926,18.56601125,18.06897361111111,2.986997037037037,2.070818981481481,3.475223888888889,1.5344223148148148,0.000712962962962963,0.04989814814814816,0.4915518935185185
123,-11413.77625,-22.04791208333333,35.6769625,33.13927916666667,2.824274583333333,1.9386720833333333,1.5824979166666668,2.976654166666666,17.023364583333333,15.751564583333334,13.6258875,15.460695833333332,14.399633333333334,13.9994775,2.9818008333333332,2.0635475,3.472644166666667,1.5452937500000001,0.008125,0.041375,0.6656829583333334
124,-11611.350756164386,-44.48684114356165,34.30258032876712,36.86502690410959,2.8115329698630136,1.9238541315068494,1.5717351616438353,3.051069342465753,8.616049698630137,13.712464767123286,17.237078904109588,11.484604712328766,14.809257863013698,15.565885161643836,3.0403725753424657,2.110470794520548,3.528895408219179,1.5213215616438356,0.0002745205479452055,0.042040547945205474,0.48079702301369864
125,-11617.111949404763,-68.96422088095238,31.23779880952381,33.361983928571426,2.8093287053571423,1.916660193452381,1.5763846279761904,3.061845639880952,15.380826830357146,14.739167738095237,15.503411011904761,16.285041964285718,12.097474404761906,11.449921726190476,3.0547997172619055,2.1763661011904762,3.335382113095238,1.5481433779761904,0.0005758928571428572,0.0008273809523809525,0.4506015922619047
126,-11625.134001751314,-67.42692049737302,27.667532136602453,25.31084632224168,2.8072462521891417,1.91767438704028,1.5706595534150614,3.0639843082311735,10.39910918563923,5.893908511383538,8.113710840630473,10.845511217162873,11.565910945709282,13.123240227670752,2.9281271891418568,1.9874740630472856,3.471932626970228,1.5417718213660245,0.00027845884413309983,0.03756567425569177,0.37061998511383537
127,-11472.670277777775,-36.52383858333333,30.646605555555546,30.88745,2.8102672222222216,1.9175805555555558,1.5801516666666666,3.0060547222222223,14.454690833333334,12.967680833333334,12.797909444444443,14.46903,15.19097222222222,15.701147222222223,3.000421944444444,2.0971772222222227,3.419458333333333,1.5542449999999997,0.0033611111111111116,0.005777777777777778,0.6252296666666666
